states_ut,region_code,serotype_o_pct_pre,serotype_o_pct_post,serotype_a_pct_pre,serotype_a_pct_post,serotype_asia1_pct_pre,serotype_asia1_pct_post,report_page,round_name,sample_year,report_year,test_type,test_threshold,serotype_all_count_pre,serotype_all_count_post,serotype_o_count_pre,serotype_o_count_post,serotype_a_count_pre,serotype_a_count_post,serotype_asia1_count_pre,serotype_asia1_count_post
Tamil Nadu,,97.6,98.8,92.7,97.6,97.4,98.8,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,547,500,534,494,507,488,533,494
Telangana,,14.3,99.0,0.0,95.8,0.0,99.0,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,14,96,2,95,0,92,0,95
Uttar Pradesh,,84.2,90.3,91.9,90.0,93.0,97.9,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,570,339,480,306,524,305,530,332
Uttarakhand,,93.2,95.5,93.2,95.5,100.0,100.0,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,44,44,41,42,41,42,44,44
Total,,92.5,96.6,91.5,95.6,92.6,96.6,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,5275,5240,4879,5062,4827,5009,4885,5062
Andhra Pradesh,,83.9,96.3,72.5,86.9,84.8,92.3,,Organized farms,2021,2021,SPCE,1.8 log10 @ 50% inhibition,429,480,360,462,311,417,364,443
Chhattisgarh,,65.1,79.3,61.4,87.8,57.8,67.1,,Organized farms,2021,2021,SPCE,1.8 log10 @ 50% inhibition,83,82,54,65,51,72,48,55
Gujarat,,63.2,95.0,53.5,79.2,63.2,77.4,,Organized farms,2021,2021,SPCE,1.8 log10 @ 50% inhibition,340,159,215,151,182,126,215,123
Haryana,,89.9,95.8,79.7,92.4,89.0,95.7,,Organized farms,2021,2021,SPCE,1.8 log10 @ 50% inhibition,1283,1574,1153,1508,1023,1454,1142,1506
Himachal Pradesh,,84.4,92.2,53.1,81.3,32.8,54.7,,Organized farms,2021,2021,SPCE,1.8 log10 @ 50% inhibition,64,64,54,59,34,52,21,35
Kerala,,84.5,92.6,73.0,86.8,85.5,91.6,,Organized farms,2021,2021,SPCE,1.8 log10 @ 50% inhibition,882,901,745,834,644,782,754,825
Madhya Pradesh,,66.7,90.7,61.2,79.0,78.4,91.2,,Organized farms,2021,2021,SPCE,1.8 log10 @ 50% inhibition,402,601,268,545,246,475,315,548
Tamil Nadu,,87.6,97.1,69.5,96.2,77.1,93.3,,Organized farms,2021,2021,SPCE,1.8 log10 @ 50% inhibition,105,105,92,102,73,101,81,98
Uttar Pradesh,,72.1,83.4,69.6,72.8,89.2,87.6,,Organized farms,2021,2021,SPCE,1.8 log10 @ 50% inhibition,240,169,173,141,167,123,214,148
West Bengal,,88.2,94.5,91.8,97.3,93.6,97.3,,Organized farms,2021,2021,SPCE,1.8 log10 @ 50% inhibition,110,110,97,104,101,107,103,107
Total,,81.6,93.6,71.9,87.4,82.7,91.6,,Organized farms,2021,2021,SPCE,1.8 log10 @ 50% inhibition,3938,4245,3213,3973,2831,3710,3257,3888
Andhra Pradesh,,98.6,97.9,96.2,96.6,98.6,100.0,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,501,326,494,319,482,315,494,326
Chhattisgarh,,78.5,100.0,68.8,100.0,74.2,100.0,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,93,68,73,68,64,68,69,68
Gujarat,,100.0,100.0,98.7,94.3,93.1,95.0,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,379,562,379,562,374,530,353,534
Haryana,,93.6,98.5,93.3,98.7,93.0,98.8,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,644,868,603,855,601,857,599,858
Himachal Pradesh,,96.1,95.8,97.1,97.2,96.1,96.5,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,103,144,99,138,100,140,99,139
Karnataka,,94.1,99.4,94.9,99.4,94.3,99.4,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,370,339,348,337,351,337,349,337
Kerala,,90.9,91.8,88.4,91.7,90.6,92.0,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,1305,1295,1186,1189,1154,1188,1182,1191
Madhya Pradesh,,92.5,99.5,90.8,97.7,92.5,97.5,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,401,398,371,396,364,389,371,388
Maharashtra,,92.2,100.0,91.9,100.0,91.5,100.0,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,283,240,261,240,260,240,259,240
Odisha,,28.6,90.5,23.8,90.5,19.0,85.7,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,21,21,6,19,5,19,4,18
Tamil Nadu,,97.6,98.8,92.7,97.6,97.4,98.8,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,547,500,534,494,507,488,533,494
Telangana,,14.3,99.0,0.0,95.8,0.0,99.0,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,14,96,2,95,0,92,0,95
Uttar Pradesh,,84.2,90.3,91.9,90.0,93.0,97.9,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,570,339,480,306,524,305,530,332
Uttarakhand,,93.2,95.5,93.2,95.5,100.0,100.0,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,44,44,41,42,41,42,44,44
Total,,92.5,96.6,91.5,95.6,92.6,96.6,,Organized farms,2022,2022,SPCE,1.65 log10 @ 35% inhibition,5275,5240,4879,5062,4827,5009,4885,5062
Goa,GA,47.4,82.1,64.3,86.1,54.4,86.0,30,3,2013,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Goa,GA,45.1,77.0,58.5,86.0,57.0,85.1,30,4,2013,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Goa,GA,85.9,98.9,77.1,96.3,51.7,90.1,30,5,2014,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Goa,GA,71.2,97.6,56.9,91.1,63.3,92.5,30,6,2014,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Goa,GA,65.3,93.0,67.8,98.1,76.4,98.6,30,7,2015,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Goa,GA,43.3,71.8,33.0,68.3,36.5,67.0,30,11,2017,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Goa,GA,43.5,64.8,29.8,55.8,33.0,58.0,30,12,2017,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Goa,GA,36.5,43.5,34.8,39.0,38.3,43.3,30,13,2018,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Goa,GA,31.3,49.8,26.3,41.0,38.5,48.5,30,14,2018,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Goa,GA,40.8,54.0,33.3,46.8,36.5,50.5,30,15,2019,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Gujarat,GJ,54.5,75.9,62.5,76.9,69.2,81.3,22,4,2013,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Gujarat,GJ,59.5,74.4,62.7,76.4,74.9,80.0,22,5,2014,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Gujarat,GJ,74.9,81.6,49.6,65.8,65.6,79.5,22,6,2014,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Gujarat,GJ,60.0,73.1,61.6,74.6,72.4,80.6,22,7,2015,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Gujarat,GJ,31.5,58.4,24.4,46.6,25.7,53.4,22,9,2016,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Gujarat,GJ,31.7,57.7,23.9,48.0,24.3,52.6,22,10,2017,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Gujarat,GJ,26.0,44.0,19.8,35.4,25.3,43.1,22,11,2017,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Gujarat,GJ,21.9,48.9,15.4,37.8,24.3,50.3,22,12,2018,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Gujarat,GJ,22.3,52.8,13.2,41.4,21.2,53.8,22,13,2018,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Gujarat,GJ,29.5,53.3,19.4,37.4,26.1,49.9,22,14,2019,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Haryana,HR,42.7,76.9,32.4,69.8,29.7,61.6,26,1,2011,2019,SPCE,1.8 log10 @ 50% inhibition,2587,2573,1105,1979,838,1796,769,1586
Haryana,HR,41.8,72.3,38.1,72.3,28.1,59.3,26,2,2011,2019,SPCE,1.8 log10 @ 50% inhibition,2586,2594,1081,1876,986,1876,727,1537
Haryana,HR,42.7,70.6,43.6,72.4,25.4,61.5,26,3,2012,2019,SPCE,1.8 log10 @ 50% inhibition,2555,2562,1092,1809,1113,1856,650,1576
Haryana,HR,40.7,79.6,34.8,70.3,32.7,66.0,26,4,2012,2019,SPCE,1.8 log10 @ 50% inhibition,2565,2575,1043,2049,893,1811,840,1700
Haryana,HR,46.5,71.8,45.3,63.0,38.8,65.7,26,5,2013,2019,SPCE,1.8 log10 @ 50% inhibition,2600,2600,1210,1867,1178,1638,1010,1709
Haryana,HR,45.4,80.0,56.4,83.8,72.3,90.7,26,6,2013,2019,SPCE,1.8 log10 @ 50% inhibition,2580,2580,1171,2063,1455,2161,1865,2341
Haryana,HR,68.6,88.0,74.1,83.2,80.1,95.6,26,7,2014,2019,SPCE,1.8 log10 @ 50% inhibition,2558,2597,1755,2285,1895,2160,2050,2483
Haryana,HR,76.4,93.3,73.3,91.2,82.2,96.4,26,8,2014,2019,SPCE,1.8 log10 @ 50% inhibition,2600,2600,1987,2427,1907,2371,2138,2506
Haryana,HR,81.3,94.1,81.2,93.8,84.9,97.8,26,9,2015,2019,SPCE,1.8 log10 @ 50% inhibition,2600,2600,2113,2447,2112,2439,2208,2542
Haryana,HR,67.4,96.0,67.2,95.5,77.8,99.5,26,10,2015,2019,SPCE,1.8 log10 @ 50% inhibition,2000,200,1347,192,1343,191,1555,199
Haryana,HR,27.1,71.4,22.0,70.5,28.7,74.0,26,16,2019,2019,SPCE,1.8 log10 @ 50% inhibition,797,1383,216,988,175,975,229,1024
Haryana,HR,39.5,71.3,44.6,75.6,41.9,74.8,26,17,2019,2019,SPCE,1.8 log10 @ 50% inhibition,1200,1800,474,1284,535,1361,503,1347
Jammu & Kashmir,JK,16.4,46.4,14.6,29.3,12.9,18.7,26,1,2018,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Jammu & Kashmir,JK,20.0,,15.8,,10.7,,26,2,2019,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Karnataka,KA,83.0,97.0,88.0,94.0,93.0,98.0,18,7,2014,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Karnataka,KA,87.5,95.5,84.9,96.7,91.2,97.1,18,8,2015,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Karnataka,KA,73.5,87.8,65.3,86.0,74.9,89.9,18,9,2015,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Karnataka,KA,70.6,82.9,59.1,75.8,74.5,83.8,18,10,2016,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Karnataka,KA,67.9,82.0,63.0,78.0,71.8,80.7,18,11,2016,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Karnataka,KA,75.0,88.0,88.0,90.0,74.0,84.0,18,12,2017,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Karnataka,KA,52.5,69.7,45.8,61.2,51.0,65.9,18,13,2017,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Karnataka,KA,47.4,64.8,41.8,56.1,44.2,56.3,18,14,2018,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Karnataka,KA,36.1,61.6,31.8,49.8,37.4,53.8,18,15,2019,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Karnataka,KA,26.2,48.1,20.8,39.5,24.8,44.1,18,16,2019,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Kerala,KL,13.0,25.0,15.2,30.0,17.0,35.0,18,4,2013,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Kerala,KL,20.0,51.1,24.7,58.5,45.1,70.3,18,5,2013,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Kerala,KL,53.7,90.5,51.1,79.0,61.3,88.2,18,6,2014,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Kerala,KL,76.6,81.1,64.0,92.0,78.3,97.1,18,7,2014,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Kerala,KL,82.3,92.0,76.6,87.2,88.1,95.9,18,8,2015,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Kerala,KL,67.0,82.7,57.4,79.6,60.4,79.6,18,11,2016,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Kerala,KL,51.5,83.4,54.6,83.1,61.5,86.7,18,12,2017,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Kerala,KL,59.0,83.8,41.0,68.9,59.9,84.0,18,13,2018,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Kerala,KL,38.9,62.2,31.8,55.5,45.9,62.9,18,14,2019,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Kerala,KL,44.4,75.6,34.5,64.0,48.0,73.5,18,15,2019,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Madhya Pradesh,MP,11.0,27.5,8.5,20.3,7.6,22.0,20,1,2017,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Madhya Pradesh,MP,15.2,31.7,10.2,23.2,11.8,30.1,20,2,2017,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Madhya Pradesh,MP,14.5,30.3,9.6,22.5,11.6,28.0,20,3,2018,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Madhya Pradesh,MP,21.5,14.9,15.6,37.5,28.3,33.5,20,4,2018,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Maharashtra,MH,61.3,92.5,43.1,82.8,35.5,77.0,22,6,2014,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Maharashtra,MH,71.1,93.0,57.4,89.0,60.0,65.0,22,7,2014,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Maharashtra,MH,60.5,89.4,67.9,93.3,67.2,93.9,22,8,2015,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Maharashtra,MH,46.3,67.0,28.9,51.9,38.9,60.7,22,9,2015,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Maharashtra,MH,66.1,75.8,46.2,59.0,54.2,67.1,22,10,2016,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Maharashtra,MH,44.9,66.9,32.8,57.6,41.4,60.8,22,11,2017,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Maharashtra,MH,40.2,57.5,27.2,44.9,36.4,50.9,22,12,2018,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Maharashtra,MH,44.1,59.0,29.8,49.0,38.4,59.5,22,13,2018,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Maharashtra,MH,30.6,43.9,20.2,33.6,24.1,37.9,22,14,2019,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Manipur,MN,21.6,50.4,13.5,36.8,16.7,46.4,29,1,2018,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Manipur,MN,13.5,62.7,8.8,60.9,12.4,61.8,29,2,2019,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Mizoram,MZ,29.4,62.5,23.5,54.0,34.5,60.5,29,1,2019,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
Mizoram,MZ,45.1,70.1,39.6,67.2,38.3,63.6,29,2,2019,2019,SPCE,1.8 log10 @ 50% inhibition,,,,,,,,
A&N Island,AN,19.8,39.3,9.8,34.9,24.4,45.3,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,328,516,65,203,32,180,80,234
Andhra Pradesh,AP,9.0,29.2,5.6,23.8,9.2,27.2,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,2119,2116,191,618,119,504,195,576
Arunachal Pradesh,AR,2.7,,14.0,,1.1,,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,186,,5,,26,,2,
Assam,AS,9.3,16.0,2.0,6.9,1.3,6.2,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,1989,1401,185,224,40,97,26,87
Chhattisgarh,CG,17.0,35.6,10.9,22.9,11.5,22.7,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,2152,2011,366,716,235,461,247,456
Delhi,,39.5,81.2,47.5,74.9,40.5,77.5,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,200,191,79,155,95,143,81,148
Goa,GA,34.1,49.1,27.6,43.3,34.4,42.7,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,735,735,251,361,203,318,253,314
Gujarat,GJ,18.8,44.2,16.4,42.4,20.1,46.5,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,2223,2223,418,983,365,943,447,1034
Haryana,HR,24.2,59.2,24.0,60.8,28.4,63.8,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,2267,2271,549,1344,544,1381,644,1449
Himachal Pradesh,HP,2.9,9.0,3.5,7.3,1.2,4.0,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,1504,2301,44,207,53,168,18,92
Jammu & Kashmir,JK,17.4,35.3,9.2,23.1,10.3,19.3,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,1525,1276,265,450,140,295,157,246
Jharkhand,JH,9.0,29.1,3.4,13.2,4.7,16.7,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,1506,492,136,143,51,65,71,82
Karnataka,KA,16.3,45.2,12.3,33.3,13.2,37.6,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,2300,2303,375,1041,283,767,304,866
Kerala,KL,47.4,70.9,39.5,60.1,45.7,67.6,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,2145,2145,1017,1521,847,1289,980,1450
Madhya Pradesh,MP,10.0,28.4,8.7,21.4,9.3,24.1,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,4589,4589,459,1303,399,982,427,1106
Maharashtra,MH,17.5,36.3,14.4,29.5,16.2,32.3,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,4346,4359,761,1582,626,1286,704,1408
Manipur,MN,9.7,45.8,7.1,40.8,7.2,36.8,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,807,807,78,370,57,329,58,297
Meghalaya,ML,14.0,41.6,7.0,34.5,16.9,32.4,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,586,586,82,244,41,202,99,190
Mizoram,MZ,10.5,30.4,8.9,26.5,10.9,28.8,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,838,838,88,255,75,222,91,241
Nagaland,NL,13.2,6.0,6.2,12.9,4.3,9.5,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,726,419,96,25,45,54,31,40
Odisha,OD,12.7,36.0,8.8,20.5,7.3,17.8,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,2262,2262,287,814,199,464,165,403
Pondichery,PY,84.1,89.3,78.6,80.3,84.8,89.2,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,960,960,807,857,755,771,814,856
Punjab,PB,11.5,22.7,18.9,16.7,18.1,23.6,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,2198,886,253,201,415,148,398,209
Rajasthan,RJ,44.9,57.1,44.6,54.0,38.6,52.9,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,1188,1188,533,678,530,642,459,628
Sikkim,SK,2.7,22.2,3.9,14.9,2.8,16.6,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,999,743,27,165,39,111,28,123
Tamil Nadu,TN,37.0,70.3,27.5,60.8,27.8,61.8,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,2246,2246,831,1579,618,1366,624,1388
Telangana,TS,20.7,52.4,14.5,49.1,20.5,55.0,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,2210,2210,457,1158,320,1085,453,1216
Uttar Pradesh,UP,9.9,28.7,7.5,18.2,8.6,22.1,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,7468,5975,739,1715,560,1087,642,1320
Uttarakhand,UK,4.2,24.3,3.8,17.5,3.0,23.1,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,1320,1291,55,314,50,226,40,298
Total,,17.6,39.0,14.4,31.6,15.8,34.0,,NADCP 1,2020/2021,2021,SPCE,1.8 log10 @ 50% inhibition,53922,49340,9490,19243,7765,15591,8520,16776
Himachal Pradesh,HP,2.8,9.4,3.4,7.3,1.0,3.8,,NADCP 1,2021,2021,SPCE,1.8 log10 @ 50% inhibition,879,1273,25,120,30,93,9,48
Jammu & Kashmir,JK,NaN,24.5,NaN,19.4,NaN,18.7,,NADCP 1,2021,2021,SPCE,1.8 log10 @ 50% inhibition,0,139,0,34,0,27,0,26
Kerala,KL,53.9,71.1,45.4,58.4,51.2,66.6,,NADCP 1,2021,2021,SPCE,1.8 log10 @ 50% inhibition,1485,1349,800,959,674,788,761,898
Meghalaya,ML,14.0,41.6,7.0,34.5,16.9,32.4,,NADCP 1,2021,2021,SPCE,1.8 log10 @ 50% inhibition,586,586,82,244,41,202,99,190
Nagaland,NL,13.2,6.0,6.2,12.9,4.3,9.5,,NADCP 1,2021,2021,SPCE,1.8 log10 @ 50% inhibition,726,419,96,25,45,54,31,40
Pondichery,PY,84.1,89.3,78.6,80.3,84.8,89.2,,NADCP 1,2021,2021,SPCE,1.8 log10 @ 50% inhibition,960,960,807,857,755,771,814,856
Punjab,PB,17.0,22.7,13.2,16.7,15.1,23.6,,NADCP 1,2021,2021,SPCE,1.8 log10 @ 50% inhibition,53,886,9,201,7,148,8,209
Rajasthan,RJ,44.9,57.1,44.6,54.0,38.6,52.9,,NADCP 1,2021,2021,SPCE,1.8 log10 @ 50% inhibition,1188,1188,533,678,530,642,459,628
Sikkim,SK,7.7,17.6,5.1,13.0,7.7,11.0,,NADCP 1,2021,2021,SPCE,1.8 log10 @ 50% inhibition,78,353,6,62,4,46,6,39
Total,,39.6,44.5,35.0,38.7,36.7,41.0,,NADCP 1,2021,2021,SPCE,1.8 log10 @ 50% inhibition,5955,7153,2358,3180,2086,2771,2187,2934
A&N Island,AN,19.8,39.3,9.8,34.9,24.4,45.3,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,328,516,65,203,32,180,80,234
Andhra Pradesh,AP,9.0,29.2,5.6,23.8,9.2,27.2,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,2119,2116,191,618,119,504,196,576
Arunachal Pradesh,AR,2.7,,14.0,,1.1,,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,186,,5,,26,,2,
Assam,AS,9.3,16.0,2.0,6.9,1.3,6.2,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,1989,1401,184,224,39,96,26,87
Chhattisgarh,CG,17.0,35.6,10.9,22.9,11.5,22.7,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,2152,2011,366,716,234,461,248,457
Delhi,,39.5,81.2,47.5,74.9,40.5,77.5,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,200,191,79,155,95,143,81,148
Goa,GA,34.1,49.1,27.6,43.3,34.4,42.7,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,735,735,251,361,203,318,253,314
Gujarat,GJ,18.8,44.2,16.4,42.4,20.1,46.5,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,2223,2223,418,982,364,942,447,1033
Haryana,HR,24.2,59.2,24.0,60.8,28.4,63.8,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,2267,2271,549,1345,545,1380,643,1448
Himachal Pradesh,HP,3.0,8.5,3.7,7.3,1.4,4.3,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,625,1028,19,87,23,75,9,44
Jammu & Kashmir,JK,17.4,36.6,9.2,23.6,10.3,19.3,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,1525,1137,265,416,141,268,157,220
Jharkhand,JH,9.0,29.1,3.4,13.2,4.7,16.7,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,1506,492,135,143,51,65,71,82
Karnataka,KA,16.3,45.2,12.3,33.3,13.2,37.6,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,2300,2303,376,1042,284,766,304,865
Kerala,KL,32.9,70.6,26.2,62.9,33.2,69.3,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,660,796,217,562,173,501,219,552
Madhya Pradesh,MP,10.0,28.4,8.7,21.4,9.3,24.1,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,4589,4589,458,1304,397,983,428,1108
Maharashtra,MH,17.5,36.3,14.4,29.5,16.2,32.3,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,4346,4359,761,1581,627,1285,705,1410
Manipur,MN,9.7,45.8,7.1,40.8,7.2,36.8,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,807,807,78,370,57,329,58,297
Mizoram,MZ,10.5,30.4,8.9,26.5,10.9,28.8,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,838,838,88,255,75,222,91,241
Odisha,OD,12.7,36.0,8.8,20.5,7.3,17.8,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,2262,2262,287,814,198,464,166,402
Punjab,PB,11.4,,19.0,,18.2,,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,2145,,244,,408,,390,
Sikkim,SK,2.3,26.4,3.8,16.7,2.4,21.5,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,921,390,21,103,35,65,22,84
Tamil Nadu,TN,37.0,70.3,27.5,60.8,27.8,61.8,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,2246,2246,832,1578,618,1366,625,1388
Telangana,TS,20.7,52.4,14.5,49.1,20.5,55.0,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,2210,2210,458,1157,321,1085,453,1215
Uttar Pradesh,UP,9.9,28.7,7.5,18.2,8.6,22.1,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,7468,5975,738,1714,559,1086,642,1323
Uttarakhand,UK,4.2,24.3,3.8,17.5,3.0,23.1,,NADCP 1,2020,2020,SPCE,1.8 log10 @ 50% inhibition,1320,1291,55,314,50,226,39,298
